"name","address","latitude","longitude","link","price","health_color","isVegan","isVegetarian"
"Saus","33 Union St",42.36109,-71.056949,"/restaurants/saus/","$","green",0,0
"Savory Food Truck","Location Varies",42.336865,-71.103923,"/restaurants/savory-food-truck/","$","yellow",0,0
"Savvor","180 Lincoln St",42.357468,-71.129099,"/restaurants/savvor/","$$$$","yellow",0,0
"Scali","147 Pearl St",42.354929,-71.053911,"/restaurants/scali/","$","green",0,0
"Scali","147 PEARL STREET",42.354571,-71.053698,"/restaurants/scali-2/","$$$$$","green",0,0
"Scampo","215 Charles St",42.361748,-71.071005,"/restaurants/scampo/","$$$$$","yellow",0,0
"Scholars","25 School St",42.357654,-71.059162,"/restaurants/scholars/","$$$","yellow",0,0
"Scissors &amp; Pie","225 Newbury St",42.350045,-71.081615,"/restaurants/scissors-pie/","$$","yellow",0,0
"Scollay Square","21 Beacon St",42.357875,-71.062739,"/restaurants/scollay-square/","$$$$","yellow",0,0
"Scoozi","580 Commonwealth Ave",42.3488,-71.0994,"/restaurants/scoozi-2/","$$$","yellow",0,0
"Scoozi","237 Newbury St",42.349697,-71.082395,"/restaurants/scoozi/","$$$","yellow",0,0
"Scullers","400 Soldiers Field Rd",42.36007,-71.118197,"/restaurants/scullers/","$$$$","yellow",0,0
"Sebastian's Cafe","126 High St",42.355262,-71.054267,"/restaurants/sebastians-cafe-2/","$$$","green",0,0
"Sebastian's Cafe","1 Devonshire St",42.358897,-71.057695,"/restaurants/sebastians-cafe/","$$","green",0,0
"Sebastian's Cafe","100 Summer St",42.353432,-71.057569,"/restaurants/sebastians-cafe-3/","$$$","green",0,0
"Sebastian's Cafe &amp; Catering","7 Cambridge Ctr",42.362805,-71.088961,"/restaurants/sebastians-cafe-catering/","$$","green",0,0
"Sebastian's Cafe and Catering","157 Seaport Blvd",42.35006,-71.042144,"/restaurants/sebastians-cafe-and-catering/","$$","green",0,0
"Seiyo","1721C Washington St",42.337611,-71.076522,"/restaurants/seiyo/","$$$$","yellow",0,0
"Seoul","156 Cambridge St",42.36108,-71.064752,"/restaurants/seoul/","$$$","yellow",0,0
"Seoul Soulongtang","1245 Commonwealth Ave",42.350265,-71.131829,"/restaurants/seoul-soulongtang/","$$","red",0,0
"Sepal","350 Longwood Ave",42.338674,-71.107116,"/restaurants/sepal/","$","green",0,1
"Sepal","100 Cambridgeside Pl",42.368643,-71.076007,"/restaurants/sepal-2/","$","green",0,1
"Seven Subs","1364 Beacon St",42.341597,-71.123096,"/restaurants/seven-subs/","$","green",0,0
"Shabu-Ya","57 JFK St",42.371696,-71.120997,"/restaurants/shabu-ya/","$$$","red",0,0
"Shabu-Zen","16 Tyler St",42.350753,-71.060994,"/restaurants/shabu-zen/","$$$","red",0,0
"Shabu-Zen","80 Brighton Ave",42.352594,-71.129319,"/restaurants/shabu-zen-2/","$$$","red",0,0
"Shake Shack","97 Winthrop St",42.372422,-71.121024,"/restaurants/shake-shack-2/","$","red",0,0
"Shake Shack","49 Boylston St",42.321789,-71.1706,"/restaurants/shake-shack/","$","red",0,0
"Shalimar of India","546 Massachusetts Ave",42.364583,-71.102439,"/restaurants/shalimar-of-india/","$$$","yellow",0,0
"Shan-A-Punjab","455 Harvard St",42.346527,-71.128219,"/restaurants/shan-a-punjab/","$$","green",0,1
"Shanghai Gate","204 Harvard Ave",42.349959,-71.131128,"/restaurants/shanghai-gate/","$$","red",0,0
"Shanghai Jade","1374 Beacon St",42.341536,-71.124185,"/restaurants/shanghai-jade/","$$","red",0,0
"Shawarma Falafel","26 Province St",42.357013,-71.059764,"/restaurants/shawarma-falafel/","$$","yellow",0,0
"Shawarma King","1383 Beacon St",42.341179,-71.124252,"/restaurants/shawarma-king/","$$","yellow",0,0
"Shay's","58 JFK St",42.372075,-71.120855,"/restaurants/shays/","$$","yellow",0,0
"Sheesha Lounge","417 Cambridge St",42.355012,-71.134259,"/restaurants/sheesha-lounge/","$","yellow",0,0
"Sheharazad","Location Varies",42.339523,-71.0879,"/restaurants/sheharazad/","$","yellow",0,0
"Sherman Cafe","257 Washington St",42.379695,-71.09686,"/restaurants/sherman-cafe/","$$","yellow",0,0
"Shiki","9 Babcock St",42.343368,-71.123353,"/restaurants/shiki/","$$$","green",0,0
"Shinkansen","84 Massachusetts Ave",42.359083,-71.094761,"/restaurants/shinkansen/","$$","yellow",0,0
"Shojo","9A Tyler St",42.35149,-71.060733,"/restaurants/shojo/","$$$","yellow",0,0
"Siam Bistro","151 Pearl St",42.354903,-71.053882,"/restaurants/siam-bistro/","$$","yellow",0,0
"Sichuan Garden","295 Washington St",42.333242,-71.119788,"/restaurants/sichuan-garden/","$$","red",0,0
"Sichuan Gourmet","1004 Beacon St",42.346212,-71.107033,"/restaurants/sichuan-gourmet/","$$","red",0,0
"SideBar","14 Bromfield St",42.356612,-71.060033,"/restaurants/sidebar/","$$","yellow",0,0
"SideBar &amp; Grill","39 Dalton St",42.34609,-71.083669,"/restaurants/sidebar-grill/","$$$$","yellow",0,0
"Sidney's Grille","20 Sidney St",42.36243,-71.100463,"/restaurants/sidneys-grille/","$$$$","yellow",0,0
"Silvertone Bar &amp; Grill","69 Bromfield St",42.356832,-71.061082,"/restaurants/silvertone-bar-grill/","$$$","yellow",0,0
"Simon's Coffee Shop","1736 Massachusetts Ave",42.383796,-71.119497,"/restaurants/simons-coffee-shop/","$","green",0,0
"Simpli Bar &amp; Bites","3840 Washington St",42.297024,-71.11665,"/restaurants/simpli-bar-bites/","$","yellow",0,0
"Sip","581 Washington St",42.353362,-71.062512,"/restaurants/sip/","$$$$","yellow",0,0
"Sip Cafe","185 Franklin St",42.355761,-71.055204,"/restaurants/sip-cafe/","$","green",0,0
"Sissy K's","6 Commercial St",42.359489,-71.053824,"/restaurants/sissy-ks/","$$","yellow",0,0
"Skampa","424 Cambridge St",42.37151,-71.083505,"/restaurants/skampa/","$","yellow",0,0
"Slate Bar &amp; Grill","109 High St",42.354813,-71.054378,"/restaurants/slate-bar-grill/","$$$","yellow",0,0
"Sleeper Street Cafe","51 Sleeper St",42.352806,-71.049415,"/restaurants/sleeper-street-cafe/","$$","green",0,0
"Smile Thai Noodles","1095 Commonwealth Ave",42.349296,-71.088951,"/restaurants/smile-thai-noodles/","$","red",0,0
"Smith &amp; Wollensky","294 Congress St",42.35274,-71.052579,"/restaurants/smith-wollensky-2/","$$$$$","red",0,0
"Smith &amp; Wollensky","101 Arlington St",42.349652,-71.070138,"/restaurants/smith-wollensky/","$$$$$","yellow",0,0
"Smoothie King","314 Newbury St",42.348749,-71.085393,"/restaurants/smoothie-king/","$","yellow",0,0
"Snappy Ramen","420 Highland Ave",42.396044,-71.121345,"/restaurants/snappy-ramen/","$$","yellow",0,0
"Snappy Sushi","108 Newbury St",42.351315,-71.075702,"/restaurants/snappy-sushi/","$$","yellow",0,0
"Society on High","99 High St",42.354541,-71.054717,"/restaurants/society-on-high/","$$$$$","red",0,0
"Sofa Cafe","217 Newbury St",42.350155,-71.08138,"/restaurants/sofa-cafe/","$$","yellow",0,0
"Sofra","1 Belmont St",42.374796,-71.150497,"/restaurants/sofra/","$","yellow",0,0
"Sol Azteca","914 Beacon St",42.346335,-71.106355,"/restaurants/sol-azteca/","$$$","green",0,0
"Sola Cafe","350 Massachusetts Ave",42.362468,-71.099644,"/restaurants/sola-cafe/","$","green",0,0
"Solas Irish Pub","710 Boylston St",42.349409,-71.080119,"/restaurants/solas-irish-pub/","$$","yellow",0,0
"Sonsie","327 Newbury St",42.348667,-71.086257,"/restaurants/sonsie/","$$$$$","yellow",0,0
"Sorella's","388 Centre St",42.321997,-71.110196,"/restaurants/sorellas/","$$","green",0,0
"Sorelle","1 Monument Ave",42.373797,-71.062895,"/restaurants/sorelle-2/","$","green",0,0
"Sorelle","282 Congress St",42.353067,-71.053251,"/restaurants/sorelle-3/","$","green",0,0
"Sorelle","100 City Sq",42.371902,-71.06121,"/restaurants/sorelle/","$","green",0,0
"Sorellina","1 Huntington Ave",42.349197,-71.077095,"/restaurants/sorellina/","$$$$$","yellow",0,0
"Soul Fire Barbecue","182 Harvard Ave",42.351006,-71.13134,"/restaurants/soul-fire-barbecue/","$$","yellow",0,0
"SoulFire","737 Huntington Ave",42.334004,-71.105429,"/restaurants/soulfire/","$$","yellow",0,0
"Souper Roll Up Cafe","726 Cambridge St",42.372197,-71.089134,"/restaurants/souper-roll-up-cafe/","$$","green",0,0
"Souper Salad","209 Berkeley St",42.350641,-71.072774,"/restaurants/souper-salad/","$$","green",0,0
"Souper Salad","364 Brookline Ave",42.338405,-71.107988,"/restaurants/souper-salad-3/","$$","green",0,0
"South End Buttery","37 Clarendon St",42.345434,-71.072552,"/restaurants/south-end-buttery-2/","$$","yellow",0,0
"South End Buttery","314 Shawmut Ave",42.342097,-71.070895,"/restaurants/south-end-buttery/","$$","green",0,0
"South End Pita","473 Albany St",42.33923,-71.065495,"/restaurants/south-end-pita/","$","green",0,0
"South End Pizza &amp; Grill","772 Tremont St",42.339697,-71.079795,"/restaurants/south-end-house-of-pizza/","$$$","yellow",0,0
"South Street Diner","178 Kneeland St",42.349626,-71.057764,"/restaurants/south-street-diner/","$$","yellow",0,0
"Spa Cafe","776 Boylston St",42.348897,-71.081995,"/restaurants/spa-cafe/","$$$$$","green",0,0
"Spice &amp; Rice","1172 Cambridge St",42.373178,-71.09721,"/restaurants/spice-rice/","$$","yellow",0,0
"Spice Thai Cuisine","24 Holyoke St",42.371996,-71.118697,"/restaurants/spice-thai-cuisine/","$$","red",0,0
"Spike's Junkyard Dogs","108 Brighton Ave",42.352812,-71.130518,"/restaurants/spikes-junkyard-dogs-2/","$","green",0,0
"Spirit of Boston","200 Seaport Blvd, Ste 75",42.349483,-71.040687,"/restaurants/spirit-of-boston/","$$$$$","green",0,0
"Splash","150 Kneeland St",42.349804,-71.058677,"/restaurants/splash/","$$$","yellow",0,0
"Spoke Wine Bar","89 Holland St",42.39905,-71.124278,"/restaurants/spoke-wine-bar/","$$$","yellow",0,0
"Sportello","348 Congress St",42.352472,-71.052299,"/restaurants/sportello/","$$$$$","yellow",0,0
"Sports Grill Boston","132 Canal St",42.364788,-71.060623,"/restaurants/sports-grill-boston/","$","yellow",0,0
"Squeaky Beaker Cafe","675 W Kendall St",42.36464,-71.081961,"/restaurants/squeaky-beaker-cafe/","$$","green",0,0
"Stadium","148 State St",42.359486,-71.054191,"/restaurants/stadium/","$$","red",0,0
"State Park","1 Kendall Sq",42.367791,-71.089723,"/restaurants/state-park/","$$","yellow",0,0
"Station 10 Cafe","1199 Tremont St",42.333407,-71.091512,"/restaurants/station-10-cafe/","$","green",0,0
"Statler Lounge","64 Arlington St",42.350466,-71.070437,"/restaurants/statler-lounge/","$$$$","red",0,0
"Stella","1525 Washington St",42.339599,-71.072397,"/restaurants/stella/","$$$$$","yellow",0,0
"Stella Cafe","1515 Washington St",42.339706,-71.072218,"/restaurants/stella-cafe/","$$$","yellow",0,0
"Stephanie's on Newbury","190 Newbury St",42.350311,-71.08007,"/restaurants/stephanies-on-newbury/","$$$$$","yellow",0,0
"Stephi's in Southie","130 Dorchester Ave",42.342938,-71.05709,"/restaurants/stephis-in-southie/","$$$","yellow",0,0
"Stephi's On Tremont","571 Tremont St",42.343464,-71.072559,"/restaurants/stephis-on-tremont/","$$$$","yellow",0,0
"Sterling's","60 State St",42.358948,-71.05637,"/restaurants/sterlings/","$$$$","yellow",0,0
"Steve's Greek Cuisine","1 Faneuil Hall Sq",42.361224,-71.054635,"/restaurants/steves-greek-cuisine-2/","$$","yellow",0,0
"Steve's Kitchen","120 Harvard Ave",42.352455,-71.132174,"/restaurants/steves-kitchen/","$","green",0,0
"Stoddard's Fine Food &amp; Ale","48 Temple Pl",42.355081,-71.061752,"/restaurants/stoddards-fine-food-ale/","$$$$","green",0,0
"Stoked","Location Varies",42.349292,-71.075012,"/restaurants/stoked/","$$","yellow",0,0
"Stone Hearth Pizza","1782 Massachusetts Ave",42.385578,-71.11937,"/restaurants/stone-hearth-pizza/","$$","yellow",0,0
"Stone Hearth Pizza","182 Western Ave",42.362931,-71.129494,"/restaurants/stone-hearth-pizza-2/","$$","yellow",0,0
"Storyville","90 Exeter St",42.348376,-71.078948,"/restaurants/storyville/","$$$","yellow",0,0
"Strega Waterfront","1 Marina Park Dr",42.352998,-71.044856,"/restaurants/strega-waterfront/","$$$$$","yellow",0,0
"Study","73 Ames St",42.289564,-71.0848,"/restaurants/study/","$$$$","yellow",0,0
"Stuffed Sandwiches","Location Varies",42.339523,-71.0879,"/restaurants/stuffed-sandwiches/","$$","red",0,0
"Style Cafe","197 8th St",42.374212,-71.052113,"/restaurants/style-cafe/","$","green",0,0
"Sub City","42 Beach St",42.351303,-71.061458,"/restaurants/sub-city/","$","green",0,0
"Subs Express","1923 Massachusetts Ave",42.389196,-71.119797,"/restaurants/subs-express/","$","red",0,0
"Sugar &amp; Spice","1933 Massachusetts Ave",42.389396,-71.119897,"/restaurants/sugar-spice/","$$$","red",0,0
"Suishaya","2 Tyler St",42.351197,-71.060795,"/restaurants/suishaya/","$$$","yellow",0,0
"Sultan's Kitchen Express","116 State St",42.359206,-71.054885,"/restaurants/sultans-kitchen-express/","$$","yellow",0,0
"Summer Shack","149 Alewife Brook Pkwy",42.395042,-71.140671,"/restaurants/summer-shack/","$$","yellow",0,0
"Sunrise Chinese Food","1031 Tremont St",42.33653,-71.085533,"/restaurants/sunrise-chinese-food/","$$","red",0,0
"Sunset Cafe","851 Cambridge St",42.372478,-71.091202,"/restaurants/sunset-cafe/","$$$","red",0,0
"Sunset Cantina","916 Commonwealth Ave",42.351599,-71.116948,"/restaurants/sunset-cantina/","$$$","yellow",0,0
"Sunset Grill &amp; Tap","130 Brighton Ave",42.35294,-71.131644,"/restaurants/sunset-grill-tap/","$$$","yellow",0,0
"Super Fry","1041 Tremont St",42.336576,-71.08577,"/restaurants/super-fry/","$","red",0,0
"Super Fusion","690A Washington St",42.338626,-71.134157,"/restaurants/super-fusion/","$$$","yellow",0,0
"Super Fusion","1759 Massachusetts Ave",42.385219,-71.119144,"/restaurants/super-fusion-2/","$$$","yellow",0,0
"Supreme Pizza","177B Massachusetts Ave",42.345843,-71.08725,"/restaurants/supreme-pizza/","$","yellow",0,0
"Susan's Deli Of Course","695 Atlantic Ave",42.35124,-71.056366,"/restaurants/susans-deli-of-course/","$","green",0,0
"Sushi Express","1038 Beacon St",42.345689,-71.108628,"/restaurants/sushi-express/","$$","yellow",0,0
"Sushi Station","1562 Tremont St",42.332947,-71.101629,"/restaurants/sushi-station/","$$","red",0,0
"Sushi Teq","510 Atlantic Ave",42.354168,-71.052339,"/restaurants/sushi-teq/","$$$$","yellow",0,0
"Sushiemon","201 Massachusetts Ave",42.345123,-71.087012,"/restaurants/sushiemon/","$$$","green",0,1
"Sweet","0 Brattle St",42.373297,-71.119498,"/restaurants/sweet-2/","$","red",0,0
"Sweet","225 Newbury St",42.349854,-71.081414,"/restaurants/sweet-3/","$","red",0,0
"Sweet","11 School St",42.357581,-71.058726,"/restaurants/sweet-4/","$","red",0,0
"Sweet","49 Massachusetts Ave",42.349778,-71.089143,"/restaurants/sweet/","$","red",0,0
"Sweet Caroline's","1260 Boylston St",42.345065,-71.095871,"/restaurants/sweet-carolines/","$$$","yellow",0,0
"Sweet Cheeks","1381 Boylston St",42.343904,-71.10064,"/restaurants/sweet-cheeks/","$$$$","yellow",0,0
"Sweet N Nasty","90A Massachusetts Ave",42.348639,-71.0882,"/restaurants/sweet-n-nasty/","$$","red",0,0
"Sweet Pepper","559 Washington St",42.349859,-71.164337,"/restaurants/sweet-pepper/","$$","yellow",0,0
"Sweet Tomatoes Pizza Truck","Location Varies",42.353068,-71.076519,"/restaurants/sweet-tomatoes-pizza-truck/","$","yellow",0,0
"Sweet Touch","241 Cambridge St",42.371109,-71.080292,"/restaurants/sweet-touch/","$","green",0,0
"Sweetgreen","372 Congress St",42.355255,-71.055297,"/restaurants/sweetgreen-2/","$$","green",1,1
"Sweetgreen","659 Boylston St",42.349924,-71.078594,"/restaurants/sweetgreen/","$$","green",1,1
"Sweetwater Tavern","3 Boylston Pl",42.351796,-71.065993,"/restaurants/sweet-water-cafe/","$$","yellow",0,0
"Swish Shabu","84\u002D86 Peterborough St",42.343146,-71.09887,"/restaurants/swish-shabu/","$$$","yellow",0,0
"Swissbakers Bakery and Cafe","168 Western Ave",42.362916,-71.127984,"/restaurants/swissbakers-bakery-and-cafe/","$$","green",0,0
"Symphony Sushi","45 Gainsborough St",42.341489,-71.086818,"/restaurants/symphony-sushi/","$$$","red",0,0
"T's Pub","973 Commonwealth Ave",42.351576,-71.119842,"/restaurants/ts-pub/","$","yellow",0,0
"T. Anthony's Pizzeria &amp; Restaurant","1016 Commonwealth Ave",42.351779,-71.121562,"/restaurants/t-anthony-pizza/","$$","yellow",0,0
"T.G.I. Friday's","1626 Tremont St",42.333595,-71.103178,"/restaurants/tgi-fridays-2/","$$$","yellow",0,0
"T.W. Food","377 Walden St",42.383571,-71.134347,"/restaurants/tw-food/","$$$$$","yellow",0,0
"Taam China Restaurant","423 Harvard St",42.345497,-71.127497,"/restaurants/taam-china-restaurant/","$$$","red",0,0
"Taberna De Haro","999 Beacon St",42.346097,-71.106996,"/restaurants/taberna-de-haro/","$$$$","yellow",0,0
"Taco Mex","65\u002D67 Maverick Sq",42.369752,-71.039252,"/restaurants/taco-mex/","$","red",0,0
"Taco Party","Location Varies",42.353068,-71.076519,"/restaurants/taco-party/","$","green",1,1
"Tacomania","244 Meridian St",42.376348,-71.039183,"/restaurants/tacomania/","$$","red",0,0
"Taipei Tokyo","7 Holland St",42.396963,-71.123114,"/restaurants/taipei-tokyo/","$$","yellow",0,0
"Taiwan Cafe","34 Oxford St",42.351936,-71.0607,"/restaurants/taiwan-cafe/","$$","yellow",0,0
"Takemura","18 Eliot St",42.372272,-71.122175,"/restaurants/takemura/","$$$","yellow",0,0
"Takusan Sushi","1223 Beacon St",42.343132,-71.116893,"/restaurants/takusan-sushi/","$$$$","yellow",0,0
"Tamo Bar","1 Seaport Ln",42.349843,-71.041602,"/restaurants/tamo-bar/","$$$","red",0,0
"Tampopo","1815 Massachusetts Ave",42.386196,-71.119297,"/restaurants/tampopo/","$$","red",0,0
"Tangierino","73 Main St",42.373826,-71.062765,"/restaurants/tangierino/","$$$","yellow",0,0
"Tanjore","18 Eliot St",42.372272,-71.122175,"/restaurants/tanjore/","$$$","yellow",0,0
"Tantric Bar &amp; Grill","123 Stuart St",42.351014,-71.066108,"/restaurants/tantric-bar-grill/","$$$","green",0,0
"Tapeo","266 Newbury St",42.349369,-71.083543,"/restaurants/tapeo/","$$$$","red",0,0
"Taqueria El Carrizal","254 Brighton Ave",42.3532,-71.1365,"/restaurants/el-taqueria-carrizal/","$$","yellow",0,0
"Taqueria Jalisco","291 Bennington St",42.378852,-71.028266,"/restaurants/taqueria-jalisco/","$$","red",0,0
"Taranta Cucina Meridonale","210 Hanover St",42.363011,-71.0557,"/restaurants/taranta-cucina-meridonale/","$$$$","red",0,0
"Tasca Spanish Tapas","1612 Commonwealth Ave",42.343444,-71.143044,"/restaurants/tasca-spanish-tapas/","$$$","yellow",0,0
"Taste Of The Town","125 Summer St",42.353235,-71.057458,"/restaurants/taste-of-the-town-3/","$","green",0,0
"Tasty Burger","40 JFK St",42.372565,-71.120042,"/restaurants/tasty-burger-2/","$","yellow",0,0
"Tasty Burger","1301 Boylston St",42.344466,-71.098173,"/restaurants/tasty-burger/","$","yellow",0,0
"Tatte Bakery &amp; Cafe","318 3rd St",42.364724,-71.082947,"/restaurants/tatte-bakery-cafe/","$$$","red",0,0
"Tatte Bakery &amp; Cafe","101 Main St",42.362239,-71.081631,"/restaurants/tatte-bakery-cafe-2/","$$$","red",0,0
"Tatte Bakery &amp; Cafe","205 Broadway St",42.36627,-71.093136,"/restaurants/tatte-bakery-cafe-1/","$$$","red",0,0
"Tatte Fine Cookies &amp; Cakes","1003 Beacon St",42.346076,-71.107082,"/restaurants/tatte-fine-cookies-cakes/","$","yellow",0,0
"Tavern At The End of the World","108 Cambridge St",42.382556,-71.078687,"/restaurants/tavern-at-the-end-of-the-world/","$$","yellow",0,0
"Tavern in the Square","161 Brighton Ave",42.353135,-71.132682,"/restaurants/tavern-in-the-square-4/","$$$","yellow",0,0
"Tavern in the Square","640 Atlantic Ave",42.352492,-71.055486,"/restaurants/tavern-in-the-square-5/","$$$","green",0,0
"Tavern in the Square","730 Massachusetts Ave",42.366243,-71.105327,"/restaurants/tavern-in-the-square-3/","$$$","yellow",0,0
"Tavern in the Square","120 Beverly St",42.365774,-71.060008,"/restaurants/tavern-in-the-square-6/","$$","yellow",0,0
"Tavern in the Square","1815 Massachusetts Ave",42.386196,-71.119297,"/restaurants/tavern-in-the-square/","$$$","yellow",0,0
"Tavern Road","343 Congress St",42.350552,-71.049426,"/restaurants/tavern-road/","$$$","yellow",0,0
"Tea Station","Location Varies",42.345688,-71.082243,"/restaurants/tea-station/","$","red",0,0
"Tea-Do","8 Tyler St",42.351097,-71.060505,"/restaurants/tea-do/","$","red",0,0
"Tealosophy","3 N Beacon St",42.353769,-71.137503,"/restaurants/tealosophy/","$","red",0,0
"Tealuxe","1 Brattle St",42.373297,-71.119498,"/restaurants/tealuxe-2/","$","yellow",0,0
"Teatro","177 Tremont St",42.353057,-71.064261,"/restaurants/teatro/","$$$$","yellow",0,0
"Technique","215 1st St",42.36427,-71.078705,"/restaurants/technique/","$$$","yellow",0,0
"Temazcal Tequila Cantina","250 Northern Ave",42.348803,-71.039057,"/restaurants/temazcal-tequila-cantina/","$$$$","yellow",0,0
"Temple Bar","1688 Massachusetts Ave",42.382196,-71.119697,"/restaurants/temple-bar/","$$$$","yellow",0,0
"Temptations Cafe","1350 Beacon St",42.3419,-71.122621,"/restaurants/temptations-cafe-2/","$$","green",0,0
"Temptations Cafe","1038 Beacon St",42.345689,-71.108628,"/restaurants/temptations-cafe/","$$","green",0,0
"Temptations Cafe","313 Huntington Ave",42.341001,-71.087574,"/restaurants/temptations-cafe-3/","$$","green",0,0
"Ten Tables","5 Craigie Circle",42.37872,-71.127305,"/restaurants/ten-tables-2/","$$$$","green",0,0
"Ten Tables","597 Centre St",42.31503,-71.114196,"/restaurants/ten-tables/","$$$$","green",0,0
"Tenoch","3 Lewis St",42.437774,-71.451111,"/restaurants/tenoch/","$","red",0,0
"Teranga","1746 Washington St",42.336517,-71.077131,"/restaurants/teranga/","$$$","green",0,0
"Teri-Yummy","Location Varies",42.31415,-71.102583,"/restaurants/teri-yummy/","$$","red",0,0
"Teriyaki Cafe","3 Cambridge Center",42.364714,-71.088504,"/restaurants/teriyaki-cafe/","$","yellow",0,0
"Teriyaki House","1110 Boylston St",42.348897,-71.081995,"/restaurants/teriyaki-house/","$$","red",0,0
"Terramia Ristorante","98 Salem St",42.364197,-71.055795,"/restaurants/terramia-ristorante/","$$$$","yellow",0,0
"Thai Accent Downtown Crossing","417 Washington St",42.355691,-71.060291,"/restaurants/thai-accent-downtown-crossing/","$","red",0,0
"Thai Basil","132 Newbury St",42.351078,-71.077278,"/restaurants/thai-basil/","$$$","red",0,0
"Thai Dish","636 Beacon St",42.349424,-71.083351,"/restaurants/thai-dish/","$$","yellow",0,0
"Thai Hut","93 Beacon St",42.377327,-71.104886,"/restaurants/thai-hut/","$$","yellow",0,1
"Thai Place","184 Brighton Ave",42.35316,-71.133822,"/restaurants/thai-place/","$$","yellow",0,0
"Thaitation","129 Jersey St",42.34254,-71.097153,"/restaurants/thaitation/","$$$","green",0,0
"The Abbey","1755 Massachusetts Ave",42.385078,-71.119284,"/restaurants/the-abbey/","$$$$","yellow",0,0
"The Alley Bar at Rowes Wharf","70 Rowes Wharf",42.356188,-71.05037,"/restaurants/the-alley-bar-at-rowes-wharf/","$$$","yellow",0,0
"The Asgard","350 Massachusetts Ave",42.362787,-71.099416,"/restaurants/the-asgard/","$$$","yellow",0,0
"The Avenue","1249 Commonwealth Ave",42.350889,-71.13186,"/restaurants/the-avenue/","$","yellow",0,0
"The Bacon Truck","Location Varies",42.342598,-71.065443,"/restaurants/the-bacon-truck/","$","green",0,0
"The Bell In Hand","44\u002D55 Union St",42.361297,-71.057595,"/restaurants/the-bell-in-hand/","$$","yellow",0,0
"The Best Little Restaurant","13A Hudson St",42.350779,-71.060332,"/restaurants/the-best-little-restaurant/","$","red",0,0
"The Best Sausage Co.","80 Brookline Ave",42.346429,-71.098965,"/restaurants/the-best-sausage-co/","$$","red",0,0
"The Black Sheep","350 Main St",42.362516,-71.087609,"/restaurants/the-black-sheep/","$$$","yellow",0,0
"The Bleacher Bar","82A Lansdowne St",42.347097,-71.098196,"/restaurants/the-bleacher-bar/","$$$","green",0,0
"The Blue Frog Bakery","3 Green St",42.31307,-71.113698,"/restaurants/the-blue-frog-bakery/","$","yellow",0,0
"The Blue Room","1 Kendall Sq",42.365422,-71.090951,"/restaurants/the-blue-room/","$$$$","yellow",0,0
"The Boathouse","49 Mt Auburn St",42.371348,-71.116817,"/restaurants/the-boathouse/","$$","yellow",0,0
"The Boyne","458 Western Ave",42.361987,-71.142234,"/restaurants/the-boyne/","$$","yellow",0,0
"The Brahmin","33 Stanhope St",42.348208,-71.073446,"/restaurants/the-brahmin/","$$$","red",0,0
"The Breakfast Club","270 Western Ave",42.363415,-71.13352,"/restaurants/breakfast-club/","$$","green",0,0
"The Brighton Cafe","1597 Commonwealth Ave",42.343833,-71.143305,"/restaurants/the-brighton-cafe/","$","green",0,0
"The Burren","247 Elm St",42.394976,-71.121637,"/restaurants/the-burren/","$$","yellow",0,0
"The Butcher Shop","552 Tremont St",42.343997,-71.071695,"/restaurants/the-butcher-shop/","$$$$","yellow",0,0
"The Cafe","25 New Chardon St",42.362579,-71.062106,"/restaurants/the-cafe/","$","green",0,0
"The Cafe at Taj Boston","15 Arlington St",42.352555,-71.071301,"/restaurants/the-cafe-2/","$$$$$","yellow",0,0
"The Capital Grille","900 Boylston St",42.348226,-71.084267,"/restaurants/the-capital-grille-2/","$$$$$","red",0,0
"The Capital Grille","250 Boylston St",42.326237,-71.142633,"/restaurants/the-capital-grille/","$$$$$","red",0,0
"The Cheese Shop","20 Fleet St",42.364667,-71.052939,"/restaurants/the-cheese-shop/","$$$","green",0,0
"The Cheesecake Factory","115 Huntington Ave",42.346211,-71.080812,"/restaurants/the-cheesecake-factory-3/","$$$","yellow",0,0
"The Cheesecake Factory","100 Cambridgeside Pl",42.367297,-71.077996,"/restaurants/the-cheesecake-factory/","$$$","green",0,0
"The Cheesecake Factory","199 Boylston St",42.321392,-71.176333,"/restaurants/the-cheesecake-factory-4/","$$$","yellow",0,0
"The Chubby Chickpea","Location Varies",42.359733,-71.059321,"/restaurants/the-chubby-chickpea/","$$","yellow",0,0
"The Coffee Trike","Location Varies",42.364756,-71.103259,"/restaurants/the-coffee-trike/","$","green",0,0
"The Cookie Monstah","Location Varies",42.357989,-71.052112,"/restaurants/the-cookie-monstah/","$","yellow",0,0
"The Coop Cafe","1400 Massachusetts Ave",42.373714,-71.119662,"/restaurants/the-coop-cafe/","$","yellow",0,0
"The Corner Cafe","87 1/2 Prince St",42.365552,-71.056138,"/restaurants/the-corner-cafe/","$","red",0,0
"The Corner Pub","162 Lincoln St",42.350797,-71.058795,"/restaurants/the-corner-pub/","$","yellow",0,0
"The Corner Tavern","421 Marlborough St",42.350065,-71.089417,"/restaurants/the-corner-tavern/","$$$","green",0,0
"The Cornerstone","16 W Broadway",42.342576,-71.056665,"/restaurants/the-cornerstone/","$$$","red",0,0
"The Cottage","47 Boylston St",42.326237,-71.142633,"/restaurants/the-cottage/","$$$$$","yellow",0,0
