"name","address","latitude","longitude","link","price","health_color","special_diet"
"Sam's","60 Northern Ave",42.3532,-71.0466,"/restaurants/sams-place/","$$$$","yellow","  "
"Same Old Place","662 Centre St",42.3127,-71.1143,"/restaurants/same-old-place/","$","yellow","  "
"Sami's Wrap 'n' Roll","107 Ave Louis Pasteur",42.3373,-71.1034,"/restaurants/samis-wrap-n-roll/","$","green","  "
"Sammy Carlo's Delicatessen & Catering","567 Bennington St",42.3826,-71.0184,"/restaurants/sammy-carlos-delicatessen-catering/","$","yellow","  "
"Samurai","827 Boylston St",42.3487,-71.0826,"/restaurants/samurai/","$$$","red","  "
"Samurai Express","31 St James Ave",42.3507,-71.0715,"/restaurants/samurai-express/","$$$","red","  "
"Samurai Kuang Eatery","58 Franklin St",42.3554,-71.0585,"/restaurants/samurai-kuang-eatery/","$$","yellow","  "
"Sanctuary","189 State St",42.3595,-71.0534,"/restaurants/sanctuary/","$$$$","red","  "
"Sandella's Flatbread Cafe","8 Park Plaza",42.3517,-71.068,"/restaurants/sandellas-flatbread-cafe/","$","yellow","  "
"Sandrine's Bistro","8 Holyoke St",42.3727,-71.1182,"/restaurants/sandrines-bistro/","$$$$","yellow","  "
"Sandwich Express","99 Summer St",42.3535,-71.0579,"/restaurants/sandwich-express/","$","green","  "
"Santarpio's Pizza","111 Chelsea St",42.3728,-71.0357,"/restaurants/santarpios-pizza/","$","red","  "
"Sapporo Ramen","1815 Massachusetts Ave",42.3862,-71.1193,"/restaurants/sapporo-ramen/","$$","red","  "
"Sapporo Ramen","581 Massachusetts Ave",42.365,-71.1026,"/restaurants/sapporo-ramen-2/","$$","red","  "
"Sarah's Market & Cafe","200 Concord Ave",42.3823,-71.1313,"/restaurants/sarahs-market-cafe/","$","green","  "
"Saray","1098 Commonwealth Ave",42.3519,-71.1244,"/restaurants/saray/","$$$","yellow","  "
"Sarku Japan","800 Boylston St",42.3488,-71.0824,"/restaurants/sarku-japan/","$$","red","  "
"Sarku Japan","100 Cambridgeside Pl",42.3686,-71.076,"/restaurants/sarku-japan-2/","$$","red","  "
"Sauciety","425 Summer St",42.3528,-71.0562,"/restaurants/sauciety/","$$$","green","  "
"Saus","33 Union St",42.3611,-71.0569,"/restaurants/saus/","$","yellow","  "
"Savory Food Truck","Location Varies",42.3369,-71.1039,"/restaurants/savory-food-truck/","$","red","  "
"Savvor","180 Lincoln St",42.3575,-71.1291,"/restaurants/savvor/","$$$$","yellow","  "
"Scali","147 Pearl St",42.3549,-71.0539,"/restaurants/scali/","$","green","  "
"Scali","147 PEARL STREET",42.3546,-71.0537,"/restaurants/scali-2/","$$$$$","green","  "
"Scampo","215 Charles St",42.3617,-71.071,"/restaurants/scampo/","$$$$$","yellow","  gluten-free"
"Scholars","25 School St",42.3577,-71.0592,"/restaurants/scholars/","$$$","yellow","  "
"Scissors & Pie","225 Newbury St",42.35,-71.0816,"/restaurants/scissors-pie/","$$","yellow","  "
"Scollay Square","21 Beacon St",42.3579,-71.0627,"/restaurants/scollay-square/","$$$$","yellow","  "
"Scoozi","237 Newbury St",42.3497,-71.0824,"/restaurants/scoozi/","$$$","red","  "
"Scoozi","580 Commonwealth Ave",42.3488,-71.0994,"/restaurants/scoozi-2/","$$$","red","  "
"Scullers","400 Soldiers Field Rd",42.3601,-71.1182,"/restaurants/scullers/","$$$$","yellow","  "
"Sebastian's Cafe","1 Devonshire St",42.3589,-71.0577,"/restaurants/sebastians-cafe/","$$","green","  "
"Sebastian's Cafe","126 High St",42.3553,-71.0543,"/restaurants/sebastians-cafe-2/","$$$","green","  gluten-free"
"Sebastian's Cafe","100 Summer St",42.3534,-71.0576,"/restaurants/sebastians-cafe-3/","$$$","green","  "
"Sebastian's Cafe & Catering","7 Cambridge Ctr",42.3628,-71.089,"/restaurants/sebastians-cafe-catering/","$$","green","  "
"Sebastian's Cafe and Catering","157 Seaport Blvd",42.3501,-71.0421,"/restaurants/sebastians-cafe-and-catering/","$$","green","  "
"Seiyo","1721C Washington St",42.3376,-71.0765,"/restaurants/seiyo/","$$$$","yellow","  "
"Seoul","156 Cambridge St",42.3611,-71.0648,"/restaurants/seoul/","$$$","red","  "
"Seoul Soulongtang","1245 Commonwealth Ave",42.3503,-71.1318,"/restaurants/seoul-soulongtang/","$$","red","  "
"Sepal","100 Cambridgeside Pl",42.3686,-71.076,"/restaurants/sepal-2/","$","green"," vegetarian-friendly "
"Sepal","350 Longwood Ave",42.3387,-71.1071,"/restaurants/sepal/","$","green"," vegetarian-friendly "
"Seven Subs","1364 Beacon St",42.3416,-71.1231,"/restaurants/seven-subs/","$","green","  "
"Shabu-Ya","57 JFK St",42.3717,-71.121,"/restaurants/shabu-ya/","$$$","yellow","  "
"Shabu-Zen","16 Tyler St",42.3508,-71.061,"/restaurants/shabu-zen/","$$$","red","  "
"Shabu-Zen","80 Brighton Ave",42.3526,-71.1293,"/restaurants/shabu-zen-2/","$$$","red","  "
"Shake Shack","97 Winthrop St",42.3724,-71.121,"/restaurants/shake-shack-2/","$","red","  "
"Shake Shack","49 Boylston St",42.3218,-71.1706,"/restaurants/shake-shack/","$","red","  "
"Shalimar of India","546 Massachusetts Ave",42.3646,-71.1024,"/restaurants/shalimar-of-india/","$$$","yellow","  "
"Shan-A-Punjab","455 Harvard St",42.3465,-71.1282,"/restaurants/shan-a-punjab/","$$","green"," vegetarian-friendly "
"Shanghai Gate","204 Harvard Ave",42.35,-71.1311,"/restaurants/shanghai-gate/","$$","red","  "
"Shanghai Jade","1374 Beacon St",42.3415,-71.1242,"/restaurants/shanghai-jade/","$$","red","  "
"Shawarma Falafel","26 Province St",42.357,-71.0598,"/restaurants/shawarma-falafel/","$$","yellow","  "
"Shawarma King","1383 Beacon St",42.3412,-71.1243,"/restaurants/shawarma-king/","$$","yellow","  "
"Shay's","58 JFK St",42.3721,-71.1209,"/restaurants/shays/","$$","green","  "
"Sheesha Lounge","417 Cambridge St",42.355,-71.1343,"/restaurants/sheesha-lounge/","$","red","  "
"Sheharazad","Location Varies",42.3395,-71.0879,"/restaurants/sheharazad/","$","yellow","  "
"Sherman Cafe","257 Washington St",42.3797,-71.0969,"/restaurants/sherman-cafe/","$$","yellow","  "
"Shiki","9 Babcock St",42.3434,-71.1234,"/restaurants/shiki/","$$$","yellow","  "
"Shinkansen","84 Massachusetts Ave",42.3591,-71.0948,"/restaurants/shinkansen/","$$","yellow","  "
"Shojo","9A Tyler St",42.3515,-71.0607,"/restaurants/shojo/","$$$","red","  "
"Siam Bistro","151 Pearl St",42.3549,-71.0539,"/restaurants/siam-bistro/","$$","yellow","  "
"Sichuan Garden","295 Washington St",42.3332,-71.1198,"/restaurants/sichuan-garden/","$$","yellow","  "
"Sichuan Gourmet","1004 Beacon St",42.3462,-71.107,"/restaurants/sichuan-gourmet/","$$","red","  "
"SideBar","14 Bromfield St",42.3566,-71.06,"/restaurants/sidebar/","$$","yellow","  "
"SideBar & Grill","39 Dalton St",42.3461,-71.0837,"/restaurants/sidebar-grill/","$$$$","yellow","  "
"Sidney's Grille","20 Sidney St",42.3624,-71.1005,"/restaurants/sidneys-grille/","$$$$","yellow","  "
"Silvertone Bar & Grill","69 Bromfield St",42.3568,-71.0611,"/restaurants/silvertone-bar-grill/","$$$","yellow","  "
"Simon's Coffee Shop","1736 Massachusetts Ave",42.3838,-71.1195,"/restaurants/simons-coffee-shop/","$","green","  "
"Simpli Bar & Bites","3840 Washington St",42.297,-71.1167,"/restaurants/simpli-bar-bites/","$","yellow","  "
"Sip","581 Washington St",42.3534,-71.0625,"/restaurants/sip/","$$$$","yellow","  "
"Sip Cafe","185 Franklin St",42.3558,-71.0552,"/restaurants/sip-cafe/","$","green","  "
"Sissy K's","6 Commercial St",42.3595,-71.0538,"/restaurants/sissy-ks/","$$","yellow","  "
"Skampa","424 Cambridge St",42.3715,-71.0835,"/restaurants/skampa/","$","yellow","  "
"Slate Bar & Grill","109 High St",42.3548,-71.0544,"/restaurants/slate-bar-grill/","$$$","yellow","  "
"Sleeper Street Cafe","51 Sleeper St",42.3528,-71.0494,"/restaurants/sleeper-street-cafe/","$$","green","  "
"Smile Thai Noodles","1095 Commonwealth Ave",42.3493,-71.089,"/restaurants/smile-thai-noodles/","$","yellow","  "
"Smith & Wollensky","294 Congress St",42.3527,-71.0526,"/restaurants/smith-wollensky-2/","$$$$$","yellow","  "
"Smith & Wollensky","101 Arlington St",42.3497,-71.0701,"/restaurants/smith-wollensky/","$$$$$","yellow","  "
"Smoothie King","314 Newbury St",42.3487,-71.0854,"/restaurants/smoothie-king/","$","yellow","  "
"Snappy Ramen","420 Highland Ave",42.396,-71.1213,"/restaurants/snappy-ramen/","$$","yellow","  "
"Snappy Sushi","108 Newbury St",42.3513,-71.0757,"/restaurants/snappy-sushi/","$$","yellow","  "
"Society on High","99 High St",42.3545,-71.0547,"/restaurants/society-on-high/","$$$$$","yellow","  "
"Sofa Cafe","217 Newbury St",42.3502,-71.0814,"/restaurants/sofa-cafe/","$$","yellow","  "
"Sofra","1 Belmont St",42.3748,-71.1505,"/restaurants/sofra/","$","yellow","  "
"Sol Azteca","914 Beacon St",42.3463,-71.1064,"/restaurants/sol-azteca/","$$$","yellow","  "
"Sola Cafe","350 Massachusetts Ave",42.3625,-71.0996,"/restaurants/sola-cafe/","$","green","  "
"Solas Irish Pub","710 Boylston St",42.3494,-71.0801,"/restaurants/solas-irish-pub/","$$","yellow","  "
"Sonsie","327 Newbury St",42.3487,-71.0863,"/restaurants/sonsie/","$$$$$","yellow","  "
"Sorella's","388 Centre St",42.322,-71.1102,"/restaurants/sorellas/","$$","green","  "
"Sorelle","1 Monument Ave",42.3738,-71.0629,"/restaurants/sorelle-2/","$","green","  "
"Sorelle","100 City Sq",42.3719,-71.0612,"/restaurants/sorelle/","$","green","  "
"Sorelle","282 Congress St",42.3531,-71.0533,"/restaurants/sorelle-3/","$","green","  "
"Sorellina","1 Huntington Ave",42.3492,-71.0771,"/restaurants/sorellina/","$$$$$","yellow","  "
"Soul Fire Barbecue","182 Harvard Ave",42.351,-71.1313,"/restaurants/soul-fire-barbecue/","$$","yellow","  "
"SoulFire","737 Huntington Ave",42.334,-71.1054,"/restaurants/soulfire/","$$","yellow","  "
"Souper Roll Up Cafe","726 Cambridge St",42.3722,-71.0891,"/restaurants/souper-roll-up-cafe/","$$","green","  "
"Souper Salad","364 Brookline Ave",42.3384,-71.108,"/restaurants/souper-salad-3/","$$","green","  "
"Souper Salad","209 Berkeley St",42.3506,-71.0728,"/restaurants/souper-salad/","$$","green","  "
"South End Buttery","37 Clarendon St",42.3454,-71.0726,"/restaurants/south-end-buttery-2/","$$","yellow","  "
"South End Buttery","314 Shawmut Ave",42.3421,-71.0709,"/restaurants/south-end-buttery/","$$","yellow","  "
"South End Pita","473 Albany St",42.3392,-71.0655,"/restaurants/south-end-pita/","$","yellow","  "
"South End Pizza & Grill","772 Tremont St",42.3397,-71.0798,"/restaurants/south-end-house-of-pizza/","$$$","yellow","  "
"South Street Diner","178 Kneeland St",42.3496,-71.0578,"/restaurants/south-street-diner/","$$","green","  "
"Spa Cafe","776 Boylston St",42.3489,-71.082,"/restaurants/spa-cafe/","$$$$$","green","  "
"Spice & Rice","1172 Cambridge St",42.3732,-71.0972,"/restaurants/spice-rice/","$$","yellow","  "
"Spice Thai Cuisine","24 Holyoke St",42.372,-71.1187,"/restaurants/spice-thai-cuisine/","$$","red","  "
"Spike's Junkyard Dogs","108 Brighton Ave",42.3528,-71.1305,"/restaurants/spikes-junkyard-dogs-2/","$","green","  "
"Spirit of Boston","200 Seaport Blvd, Ste 75",42.3495,-71.0407,"/restaurants/spirit-of-boston/","$$$$$","green","  "
"Splash","150 Kneeland St",42.3498,-71.0587,"/restaurants/splash/","$$$","yellow","  "
"Spoke Wine Bar","89 Holland St",42.3991,-71.1243,"/restaurants/spoke-wine-bar/","$$$","yellow","  "
"Sportello","348 Congress St",42.3525,-71.0523,"/restaurants/sportello/","$$$$$","yellow","  "
"Sports Grill Boston","132 Canal St",42.3648,-71.0606,"/restaurants/sports-grill-boston/","$","yellow","  "
"Squeaky Beaker Cafe","675 W Kendall St",42.3646,-71.082,"/restaurants/squeaky-beaker-cafe/","$$","green","  "
"Stadium","148 State St",42.3595,-71.0542,"/restaurants/stadium/","$$","yellow","  "
"State Park","1 Kendall Sq",42.3678,-71.0897,"/restaurants/state-park/","$$","yellow","  "
"Station 10 Cafe","1199 Tremont St",42.3334,-71.0915,"/restaurants/station-10-cafe/","$","green","  "
"Statler Lounge","64 Arlington St",42.3505,-71.0704,"/restaurants/statler-lounge/","$$$$","red","  "
"Stella","1525 Washington St",42.3396,-71.0724,"/restaurants/stella/","$$$$$","yellow","  "
"Stella Cafe","1515 Washington St",42.3397,-71.0722,"/restaurants/stella-cafe/","$$$","yellow","  "
"Stephanie's on Newbury","190 Newbury St",42.3503,-71.0801,"/restaurants/stephanies-on-newbury/","$$$$$","yellow","  "
"Stephi's in Southie","130 Dorchester Ave",42.3429,-71.0571,"/restaurants/stephis-in-southie/","$$$","yellow","  "
"Stephi's On Tremont","571 Tremont St",42.3435,-71.0726,"/restaurants/stephis-on-tremont/","$$$$","yellow","  "
"Sterling's","60 State St",42.3589,-71.0564,"/restaurants/sterlings/","$$$$","yellow","  "
"Steve's Greek Cuisine","1 Faneuil Hall Sq",42.3612,-71.0546,"/restaurants/steves-greek-cuisine-2/","$$","yellow","  "
"Steve's Kitchen","120 Harvard Ave",42.3525,-71.1322,"/restaurants/steves-kitchen/","$","green","  "
"Stoddard's Fine Food & Ale","48 Temple Pl",42.3551,-71.0618,"/restaurants/stoddards-fine-food-ale/","$$$$","green","  "
"Stoked","Location Varies",42.3493,-71.075,"/restaurants/stoked/","$$","yellow","  "
"Stone Hearth Pizza","182 Western Ave",42.3629,-71.1295,"/restaurants/stone-hearth-pizza-2/","$$","yellow","  "
"Stone Hearth Pizza","1782 Massachusetts Ave",42.3856,-71.1194,"/restaurants/stone-hearth-pizza/","$$","yellow","  "
"Storyville","90 Exeter St",42.3484,-71.0789,"/restaurants/storyville/","$$$","yellow","  "
"Strega Waterfront","1 Marina Park Dr",42.353,-71.0449,"/restaurants/strega-waterfront/","$$$$$","red","  "
"Study","73 Ames St",42.2896,-71.0848,"/restaurants/study/","$$$$","yellow","  "
"Stuffed Sandwiches","Location Varies",42.3395,-71.0879,"/restaurants/stuffed-sandwiches/","$$","green","  "
"Style Cafe","197 8th St",42.3742,-71.0521,"/restaurants/style-cafe/","$","green","  "
"Sub City","42 Beach St",42.3513,-71.0615,"/restaurants/sub-city/","$","yellow","  "
"Subs Express","1923 Massachusetts Ave",42.3892,-71.1198,"/restaurants/subs-express/","$","red","  "
"Sugar & Spice","1933 Massachusetts Ave",42.3894,-71.1199,"/restaurants/sugar-spice/","$$$","red","  "
"Suishaya","2 Tyler St",42.3512,-71.0608,"/restaurants/suishaya/","$$$","red","  "
"Sultan's Kitchen Express","116 State St",42.3592,-71.0549,"/restaurants/sultans-kitchen-express/","$$","yellow","  "
"Summer Shack","149 Alewife Brook Pkwy",42.395,-71.1407,"/restaurants/summer-shack/","$$","yellow","  "
"Sunrise Chinese Food","1031 Tremont St",42.3365,-71.0855,"/restaurants/sunrise-chinese-food/","$$","red","  "
"Sunset Cafe","851 Cambridge St",42.3725,-71.0912,"/restaurants/sunset-cafe/","$$$","red","  "
"Sunset Cantina","916 Commonwealth Ave",42.3516,-71.117,"/restaurants/sunset-cantina/","$$$","yellow","  "
"Sunset Grill & Tap","130 Brighton Ave",42.3529,-71.1316,"/restaurants/sunset-grill-tap/","$$$","yellow","  gluten-free"
"Super Fry","1041 Tremont St",42.3366,-71.0858,"/restaurants/super-fry/","$","yellow","  "
"Super Fusion","690A Washington St",42.3386,-71.1342,"/restaurants/super-fusion/","$$$","red","  "
"Super Fusion","1759 Massachusetts Ave",42.3852,-71.1191,"/restaurants/super-fusion-2/","$$$","yellow","  "
"Supreme Pizza","177B Massachusetts Ave",42.3458,-71.0872,"/restaurants/supreme-pizza/","$","red","  "
"Susan's Deli Of Course","695 Atlantic Ave",42.3512,-71.0564,"/restaurants/susans-deli-of-course/","$","green","  "
"Sushi Express","1038 Beacon St",42.3457,-71.1086,"/restaurants/sushi-express/","$$","red","  "
"Sushi Station","1562 Tremont St",42.3329,-71.1016,"/restaurants/sushi-station/","$$","red","  "
"Sushi Teq","510 Atlantic Ave",42.3542,-71.0523,"/restaurants/sushi-teq/","$$$$","yellow","  "
"Sushiemon","201 Massachusetts Ave",42.3451,-71.087,"/restaurants/sushiemon/","$$$","green"," vegetarian-friendly "
"Sweet","11 School St",42.3576,-71.0587,"/restaurants/sweet-4/","$","red","  "
"Sweet","49 Massachusetts Ave",42.3498,-71.0891,"/restaurants/sweet/","$","red","  "
"Sweet","0 Brattle St",42.3733,-71.1195,"/restaurants/sweet-2/","$","red","  "
"Sweet","225 Newbury St",42.3499,-71.0814,"/restaurants/sweet-3/","$","red","  "
"Sweet Caroline's","1260 Boylston St",42.3451,-71.0959,"/restaurants/sweet-carolines/","$$$","red","  "
"Sweet Cheeks","1381 Boylston St",42.3439,-71.1006,"/restaurants/sweet-cheeks/","$$$$","yellow","  "
"Sweet N Nasty","90A Massachusetts Ave",42.3486,-71.0882,"/restaurants/sweet-n-nasty/","$$","red","  "
"Sweet Pepper","559 Washington St",42.3499,-71.1643,"/restaurants/sweet-pepper/","$$","red","  "
"Sweet Tomatoes Pizza Truck","Location Varies",42.3531,-71.0765,"/restaurants/sweet-tomatoes-pizza-truck/","$","yellow","  "
"Sweet Touch","241 Cambridge St",42.3711,-71.0803,"/restaurants/sweet-touch/","$","green","  "
"Sweetgreen","372 Congress St",42.3553,-71.0553,"/restaurants/sweetgreen-2/","$$","green","vegan vegetarian-friendly "
"Sweetgreen","659 Boylston St",42.3499,-71.0786,"/restaurants/sweetgreen/","$$","green","vegan vegetarian-friendly "
"Sweetwater Tavern","3 Boylston Pl",42.3518,-71.066,"/restaurants/sweet-water-cafe/","$$","green","  "
"Swish Shabu","84\u002D86 Peterborough St",42.3431,-71.0989,"/restaurants/swish-shabu/","$$$","red","  "
"Swissbakers Bakery and Cafe","168 Western Ave",42.3629,-71.128,"/restaurants/swissbakers-bakery-and-cafe/","$$","green","  "
"Symphony Sushi","45 Gainsborough St",42.3415,-71.0868,"/restaurants/symphony-sushi/","$$$","red","  "
"T's Pub","973 Commonwealth Ave",42.3516,-71.1198,"/restaurants/ts-pub/","$","yellow","  "
"T. Anthony's Pizzeria & Restaurant","1016 Commonwealth Ave",42.3518,-71.1216,"/restaurants/t-anthony-pizza/","$$","yellow","  "
"T.G.I. Friday's","1626 Tremont St",42.3336,-71.1032,"/restaurants/tgi-fridays-2/","$$$","yellow","  "
"T.W. Food","377 Walden St",42.3836,-71.1343,"/restaurants/tw-food/","$$$$$","yellow","  "
"Taam China Restaurant","423 Harvard St",42.3455,-71.1275,"/restaurants/taam-china-restaurant/","$$$","red","  "
"Taberna De Haro","999 Beacon St",42.3461,-71.107,"/restaurants/taberna-de-haro/","$$$$","yellow","  "
"Taco Mex","65\u002D67 Maverick Sq",42.3698,-71.0393,"/restaurants/taco-mex/","$","red","  "
"Taco Party","Location Varies",42.3531,-71.0765,"/restaurants/taco-party/","$","green","vegan vegetarian-friendly "
"Tacomania","244 Meridian St",42.3763,-71.0392,"/restaurants/tacomania/","$$","yellow","  "
"Taipei Tokyo","7 Holland St",42.397,-71.1231,"/restaurants/taipei-tokyo/","$$","red","  "
"Taiwan Cafe","34 Oxford St",42.3519,-71.0607,"/restaurants/taiwan-cafe/","$$","yellow","  "
"Takemura","18 Eliot St",42.3723,-71.1222,"/restaurants/takemura/","$$$","red","  "
"Takusan Sushi","1223 Beacon St",42.3431,-71.1169,"/restaurants/takusan-sushi/","$$$$","red","  "
"Tamo Bar","1 Seaport Ln",42.3498,-71.0416,"/restaurants/tamo-bar/","$$$","red","  "
"Tampopo","1815 Massachusetts Ave",42.3862,-71.1193,"/restaurants/tampopo/","$$","red","  "
"Tangierino","73 Main St",42.3738,-71.0628,"/restaurants/tangierino/","$$$","red","  "
"Tanjore","18 Eliot St",42.3723,-71.1222,"/restaurants/tanjore/","$$$","yellow","  "
"Tantric Bar & Grill","123 Stuart St",42.351,-71.0661,"/restaurants/tantric-bar-grill/","$$$","yellow","  gluten-free"
"Tapeo","266 Newbury St",42.3494,-71.0835,"/restaurants/tapeo/","$$$$","red","  "
"Taqueria El Carrizal","254 Brighton Ave",42.3532,-71.1365,"/restaurants/el-taqueria-carrizal/","$$","red","  "
"Taqueria Jalisco","291 Bennington St",42.3789,-71.0283,"/restaurants/taqueria-jalisco/","$$","red","  "
"Taranta Cucina Meridonale","210 Hanover St",42.363,-71.0557,"/restaurants/taranta-cucina-meridonale/","$$$$","yellow","  "
"Tasca Spanish Tapas","1612 Commonwealth Ave",42.3434,-71.143,"/restaurants/tasca-spanish-tapas/","$$$","yellow","  "
"Taste Of The Town","125 Summer St",42.3532,-71.0575,"/restaurants/taste-of-the-town-3/","$","green","  "
"Tasty Burger","1301 Boylston St",42.3445,-71.0982,"/restaurants/tasty-burger/","$","yellow","  "
"Tasty Burger","40 JFK St",42.3726,-71.12,"/restaurants/tasty-burger-2/","$","yellow","  "
"Tatte Bakery & Cafe","318 3rd St",42.3647,-71.0829,"/restaurants/tatte-bakery-cafe/","$$$","yellow","  "
"Tatte Bakery & Cafe","101 Main St",42.3622,-71.0816,"/restaurants/tatte-bakery-cafe-2/","$$$","yellow","  "
"Tatte Bakery & Cafe","205 Broadway St",42.3663,-71.0931,"/restaurants/tatte-bakery-cafe-1/","$$$","yellow","  "
"Tatte Fine Cookies & Cakes","1003 Beacon St",42.3461,-71.1071,"/restaurants/tatte-fine-cookies-cakes/","$","yellow","  "
"Tavern At The End of the World","108 Cambridge St",42.3826,-71.0787,"/restaurants/tavern-at-the-end-of-the-world/","$$","green","  "
"Tavern in the Square","640 Atlantic Ave",42.3525,-71.0555,"/restaurants/tavern-in-the-square-5/","$$$","green","  "
"Tavern in the Square","161 Brighton Ave",42.3531,-71.1327,"/restaurants/tavern-in-the-square-4/","$$$","yellow","  "
"Tavern in the Square","730 Massachusetts Ave",42.3662,-71.1053,"/restaurants/tavern-in-the-square-3/","$$$","yellow","  "
"Tavern in the Square","120 Beverly St",42.3658,-71.06,"/restaurants/tavern-in-the-square-6/","$$","yellow","  "
"Tavern in the Square","1815 Massachusetts Ave",42.3862,-71.1193,"/restaurants/tavern-in-the-square/","$$$","yellow","  "
"Tavern Road","343 Congress St",42.3506,-71.0494,"/restaurants/tavern-road/","$$$","yellow","  "
"Tea Station","Location Varies",42.3457,-71.0822,"/restaurants/tea-station/","$","red","  "
"Tea-Do","8 Tyler St",42.3511,-71.0605,"/restaurants/tea-do/","$","red","  "
"Tealosophy","3 N Beacon St",42.3538,-71.1375,"/restaurants/tealosophy/","$","yellow","  "
"Tealuxe","1 Brattle St",42.3733,-71.1195,"/restaurants/tealuxe-2/","$","yellow","  "
"Teatro","177 Tremont St",42.3531,-71.0643,"/restaurants/teatro/","$$$$","red","  "
"Technique","215 1st St",42.3643,-71.0787,"/restaurants/technique/","$$$","yellow","  "
"Temazcal Tequila Cantina","250 Northern Ave",42.3488,-71.0391,"/restaurants/temazcal-tequila-cantina/","$$$$","red","  "
"Temple Bar","1688 Massachusetts Ave",42.3822,-71.1197,"/restaurants/temple-bar/","$$$$","yellow","  "
"Temptations Cafe","1350 Beacon St",42.3419,-71.1226,"/restaurants/temptations-cafe-2/","$$","green","  "
"Temptations Cafe","1038 Beacon St",42.3457,-71.1086,"/restaurants/temptations-cafe/","$$","green","  "
"Temptations Cafe","313 Huntington Ave",42.341,-71.0876,"/restaurants/temptations-cafe-3/","$$","green","  "
"Ten Tables","5 Craigie Circle",42.3787,-71.1273,"/restaurants/ten-tables-2/","$$$$","green","  "
"Ten Tables","597 Centre St",42.315,-71.1142,"/restaurants/ten-tables/","$$$$","yellow","  "
"Tenoch","3 Lewis St",42.4378,-71.4511,"/restaurants/tenoch/","$","yellow","  "
"Teranga","1746 Washington St",42.3365,-71.0771,"/restaurants/teranga/","$$$","yellow","  "
"Teri-Yummy","Location Varies",42.3142,-71.1026,"/restaurants/teri-yummy/","$$","red","  "
"Teriyaki Cafe","3 Cambridge Center",42.3647,-71.0885,"/restaurants/teriyaki-cafe/","$","green","  "
"Teriyaki House","1110 Boylston St",42.3489,-71.082,"/restaurants/teriyaki-house/","$$","red","  "
"Terramia Ristorante","98 Salem St",42.3642,-71.0558,"/restaurants/terramia-ristorante/","$$$$","red","  "
"Thai Accent Downtown Crossing","417 Washington St",42.3557,-71.0603,"/restaurants/thai-accent-downtown-crossing/","$","yellow","  "
"Thai Basil","132 Newbury St",42.3511,-71.0773,"/restaurants/thai-basil/","$$$","yellow","  "
"Thai Dish","636 Beacon St",42.3494,-71.0834,"/restaurants/thai-dish/","$$","yellow","  "
"Thai Hut","93 Beacon St",42.3773,-71.1049,"/restaurants/thai-hut/","$$","green"," vegetarian-friendly "
"Thai Place","184 Brighton Ave",42.3532,-71.1338,"/restaurants/thai-place/","$$","yellow","  "
"Thaitation","129 Jersey St",42.3425,-71.0972,"/restaurants/thaitation/","$$$","yellow","  "
"The Abbey","1755 Massachusetts Ave",42.3851,-71.1193,"/restaurants/the-abbey/","$$$$","yellow","  gluten-free"
"The Alley Bar at Rowes Wharf","70 Rowes Wharf",42.3562,-71.0504,"/restaurants/the-alley-bar-at-rowes-wharf/","$$$","yellow","  "
"The Asgard","350 Massachusetts Ave",42.3628,-71.0994,"/restaurants/the-asgard/","$$$","red","  "
"The Avenue","1249 Commonwealth Ave",42.3509,-71.1319,"/restaurants/the-avenue/","$","green","  "
"The Bacon Truck","Location Varies",42.3426,-71.0654,"/restaurants/the-bacon-truck/","$","green","  "
"The Bell In Hand","44\u002D55 Union St",42.3613,-71.0576,"/restaurants/the-bell-in-hand/","$$","yellow","  "
"The Best Little Restaurant","13A Hudson St",42.3508,-71.0603,"/restaurants/the-best-little-restaurant/","$","red","  "
"The Best Sausage Co.","80 Brookline Ave",42.3464,-71.099,"/restaurants/the-best-sausage-co/","$$","red","  "
"The Black Sheep","350 Main St",42.3625,-71.0876,"/restaurants/the-black-sheep/","$$$","yellow","  "
"The Bleacher Bar","82A Lansdowne St",42.3471,-71.0982,"/restaurants/the-bleacher-bar/","$$$","green","  "
"The Blue Frog Bakery","3 Green St",42.3131,-71.1137,"/restaurants/the-blue-frog-bakery/","$","yellow","  "
"The Blue Room","1 Kendall Sq",42.3654,-71.091,"/restaurants/the-blue-room/","$$$$","yellow","  "
"The Boathouse","49 Mt Auburn St",42.3713,-71.1168,"/restaurants/the-boathouse/","$$","yellow","  "
"The Boyne","458 Western Ave",42.362,-71.1422,"/restaurants/the-boyne/","$$","yellow","  "
"The Brahmin","33 Stanhope St",42.3482,-71.0734,"/restaurants/the-brahmin/","$$$","yellow","  "
"The Breakfast Club","270 Western Ave",42.3634,-71.1335,"/restaurants/breakfast-club/","$$","green","  "
"The Brighton Cafe","1597 Commonwealth Ave",42.3438,-71.1433,"/restaurants/the-brighton-cafe/","$","green","  "
"The Burren","247 Elm St",42.395,-71.1216,"/restaurants/the-burren/","$$","yellow","  "
"The Butcher Shop","552 Tremont St",42.344,-71.0717,"/restaurants/the-butcher-shop/","$$$$","green","  "
"The Cafe","25 New Chardon St",42.3626,-71.0621,"/restaurants/the-cafe/","$","green","  "
"The Cafe at Taj Boston","15 Arlington St",42.3526,-71.0713,"/restaurants/the-cafe-2/","$$$$$","yellow","  "
"The Capital Grille","900 Boylston St",42.3482,-71.0843,"/restaurants/the-capital-grille-2/","$$$$$","red","  gluten-free"
